customer_id,first_purchase,last_purchase,purchase_count,total_spent,avg_order_value,std_order_value,num_transactions,customer_lifetime_days
CUST01322,2023-01-02,2024-12-26,378,28864.63,76.36145502645503,65.37622497342964,378,724
CUST01323,2023-01-01,2024-12-31,382,29881.29,78.2232722513089,67.04314761029079,382,730
CUST01324,2023-01-03,2024-12-30,378,26924.08,71.22772486772487,65.96128694303495,378,727
CUST01325,2023-01-05,2024-12-31,364,27145.21,74.57475274725275,64.04783856194211,364,726
CUST01326,2023-01-03,2024-12-30,419,33186.73,79.2046062052506,68.37266584646389,419,727
CUST01327,2023-01-01,2024-12-29,367,27846.01,75.87468664850135,66.92071937599333,367,728
CUST01328,2023-01-02,2024-12-29,386,29194.13,75.63246113989638,63.93153520093066,386,727
CUST01329,2023-01-04,2024-12-30,386,28911.71,74.90080310880829,62.693068567157624,386,726
CUST01330,2023-01-01,2024-12-30,376,26206.75,69.69880319148936,61.681154795965256,376,729
CUST01331,2023-01-02,2024-12-31,392,31265.28,79.75836734693877,73.82442420427223,392,729
CUST01332,2023-01-03,2024-12-29,368,27945.87,75.93986413043478,66.90452555110562,368,726
CUST01333,2023-01-02,2024-12-29,373,26602.59,71.32061662198392,58.2450039427947,373,727
CUST01334,2023-01-01,2024-12-27,373,28501.51,76.41155495978552,69.47649393043609,373,726
CUST01335,2023-01-02,2024-12-30,374,27522.41,73.58933155080214,65.55124996881622,374,728
CUST01336,2023-01-03,2024-12-29,368,26938.49,73.20241847826087,65.23904617563124,368,726
CUST01337,2023-01-03,2024-12-30,357,28415.35,79.59481792717087,72.95616007586001,357,727
CUST01338,2023-01-02,2024-12-29,369,28387.58,76.93111111111112,64.19930272809,369,727
CUST01339,2023-01-01,2024-12-31,371,27963.79,75.37409703504044,68.70114645513578,371,730
CUST01340,2023-01-02,2024-12-31,386,28121.55,72.85375647668394,58.74104667788334,386,729
CUST01341,2023-01-02,2024-12-31,409,32044.22,78.3477261613692,70.13334268617596,409,729
CUST01342,2023-01-01,2024-12-30,398,29855.8,75.01457286432161,71.6044501079221,398,729
CUST01343,2023-01-01,2024-12-26,419,31117.49,74.26608591885442,66.97266939139327,419,725
CUST01344,2023-01-02,2024-12-24,378,27440.99,72.59521164021164,65.98903353214692,378,722
CUST01345,2023-01-01,2024-12-28,390,27609.77,70.79428205128205,66.45425004057265,390,727
CUST01346,2023-01-01,2024-12-31,401,28529.66,71.1462842892768,61.682838848491535,401,730
CUST01347,2023-01-05,2024-12-29,367,24185.67,65.90100817438692,59.29670950165763,367,724
CUST01348,2023-01-01,2024-12-31,414,29423.3,71.0707729468599,62.47989704692484,414,730
CUST01349,2023-01-05,2024-12-31,428,31472.510000000002,73.53390186915888,66.5417310660337,428,726
CUST01350,2023-01-05,2024-12-30,385,28497.92,74.02057142857143,66.25762843412288,385,725
CUST01351,2023-01-03,2024-12-27,391,30898.14,79.02337595907929,66.62813650179541,391,724
CUST01352,2023-01-02,2024-12-26,399,28949.079999999998,72.55408521303258,66.78201908047616,399,724
CUST01353,2023-01-01,2024-12-30,397,30201.14,76.07340050377833,63.70730098078129,397,729
CUST01354,2023-01-01,2024-12-26,387,27620.96,71.37198966408269,65.87959762186277,387,725
CUST01355,2023-01-05,2024-12-30,383,28718.34,74.98261096605744,65.06550790813068,383,725
CUST01356,2023-01-02,2024-12-28,392,30795.04,78.55877551020409,72.91812727609859,392,726
CUST01357,2023-01-01,2024-12-31,391,28339.61,72.47982097186701,61.34188106450574,391,730
CUST01358,2023-01-03,2024-12-31,444,34975.8,78.77432432432433,72.64921391133701,444,728
CUST01359,2023-01-04,2024-12-31,347,26500.07,76.36907780979827,69.45952815667742,347,727
CUST01360,2023-01-02,2024-12-29,427,33160.88,77.66014051522248,65.98132373028648,427,727
CUST01361,2023-01-02,2024-12-31,396,29210.66,73.76429292929294,64.22127886056245,396,729
CUST01362,2023-01-01,2024-12-31,389,29616.78,76.13568123393316,65.65858265410202,389,730
CUST01363,2023-01-02,2024-12-31,393,28460.51,72.41860050890585,61.96621480591792,393,729
CUST01364,2023-01-01,2024-12-27,382,28953.55,75.7946335078534,69.6152739918651,382,726
CUST01365,2023-01-01,2024-12-31,376,26848.68,71.40606382978723,67.64779727528891,376,730
CUST01366,2023-01-04,2024-12-25,426,32886.8,77.19906103286385,64.91803356494864,426,721
CUST01367,2023-01-04,2024-12-31,377,29995.66,79.5640848806366,68.27887030853542,377,727
CUST01368,2023-01-02,2024-12-31,343,24906.26,72.61300291545189,61.00582189183933,343,729
CUST01369,2023-01-01,2024-12-29,412,30008.66,72.83655339805826,61.2816742969466,412,728
CUST01370,2023-01-01,2024-12-29,383,27661.24,72.2225587467363,64.24999932553278,383,728
CUST01371,2023-01-06,2024-12-30,362,23391.48,64.61734806629835,52.44240129789629,362,724
CUST01372,2023-01-01,2024-12-31,415,30673.31,73.91159036144579,68.18911928784593,415,730
CUST01373,2023-01-01,2024-12-30,389,28650.34,73.65125964010282,60.770609653318594,389,729
CUST01374,2023-01-03,2024-12-30,409,30361.4,74.23325183374084,70.15800751215882,409,727
CUST01375,2023-01-03,2024-12-31,400,27820.52,69.5513,59.65409024549401,400,728
CUST01376,2023-01-03,2024-12-30,405,29654.13,73.22007407407408,67.03188664710065,405,727
CUST01377,2023-01-02,2024-12-27,392,27950.46,71.30219387755102,67.21007497230819,392,725
CUST01378,2023-01-02,2024-12-31,360,27355.33,75.98702777777778,64.47772997932026,360,729
CUST01379,2023-01-01,2024-12-28,380,28992.91,76.29713157894737,64.49028214562831,380,727
CUST01380,2023-01-04,2024-12-28,404,29934.55,74.09542079207921,67.0488057161457,404,724
CUST01381,2023-01-01,2024-12-31,420,30057.23,71.56483333333333,65.86523902564485,420,730
CUST01382,2023-01-01,2024-12-31,398,29739.85,74.72324120603015,67.16769546180277,398,730
CUST01383,2023-01-01,2024-12-31,369,29202.45,79.13943089430894,67.20168533124762,369,730
CUST01384,2023-01-02,2024-12-31,380,26824.14,70.58984210526316,65.22402764749168,380,729
CUST01385,2023-01-02,2024-12-30,404,29695.77,73.50438118811881,69.20960912975912,404,728
CUST01386,2023-01-02,2024-12-28,384,31535.34,82.12328125,70.48046073445502,384,726
CUST01387,2023-01-01,2024-12-31,412,32551.87,79.00939320388349,70.27017388328497,412,730
CUST01388,2023-01-01,2024-12-25,395,30913.23,78.2613417721519,71.99249292837965,395,724
CUST01389,2023-01-01,2024-12-30,410,31553.31,76.95929268292683,68.10859975885698,410,729
CUST01390,2023-01-02,2024-12-27,376,26980.22,71.75590425531915,63.31857443525932,376,725
CUST01391,2023-01-01,2024-12-31,361,27030.7,74.87728531855956,61.417491173561295,361,730
CUST01392,2023-01-07,2024-12-31,381,28955.3,75.99816272965879,63.712062873234,381,724
CUST01393,2023-01-07,2024-12-28,412,30618.2,74.31601941747573,65.7886017622301,412,721
CUST01394,2023-01-01,2024-12-25,363,29060.08,80.05531680440772,71.61661574231766,363,724
CUST01395,2023-01-08,2024-12-31,410,28955.14,70.62229268292683,60.81581727574311,410,723
CUST01396,2023-01-01,2024-12-29,387,29197.43,75.44555555555556,69.65396471789043,387,728
CUST01397,2023-01-01,2024-12-30,392,31134.37,79.42441326530611,68.60073463523358,392,729
CUST01398,2023-01-03,2024-12-30,369,26573.15,72.0139566395664,63.55084772685934,369,727
CUST01399,2023-01-03,2024-12-31,398,30686.63,77.10208542713568,67.73849555290572,398,728
CUST01400,2023-01-08,2024-12-31,383,28643.89,74.78822454308094,66.08195443595098,383,723
CUST01401,2023-01-03,2024-12-23,409,29818.36,72.90552567237164,62.60326766106615,409,720
CUST01402,2023-01-02,2024-12-31,392,30015.38,76.56984693877551,72.11025824187935,392,729
CUST01403,2023-01-01,2024-12-30,388,29130.36,75.07824742268042,68.27186705771162,388,729
CUST01404,2023-01-03,2024-12-31,400,31196.45,77.991125,68.81397679971599,400,728
CUST01405,2023-01-08,2024-12-29,394,28900.63,73.35185279187817,65.29353873764329,394,721
CUST01406,2023-01-08,2024-12-31,382,28469.63,74.52782722513089,71.2020967593701,382,723
CUST01407,2023-01-01,2024-12-29,364,26940.67,74.01282967032967,62.369275811485444,364,728
CUST01408,2023-01-02,2024-12-26,379,28112.79,74.17622691292877,66.97332870194872,379,724
CUST01409,2023-01-02,2024-12-28,416,31587.62,75.93177884615385,68.67353138562672,416,726
CUST01410,2023-01-02,2024-12-31,396,30964.0,78.1919191919192,69.30311591331748,396,729
CUST01411,2023-01-01,2024-12-27,365,28754.99,78.78079452054794,68.27232233814755,365,726
CUST01412,2023-01-01,2024-12-30,357,26355.44,73.8247619047619,69.31904098840883,357,729
CUST01413,2023-01-04,2024-12-29,362,26229.35,72.4567679558011,67.26355210572459,362,725
CUST01414,2023-01-01,2024-12-31,379,26866.97,70.88910290237467,55.927893947611764,379,730
CUST01415,2023-01-01,2024-12-29,359,26319.35,73.31295264623955,66.61026455682455,359,728
CUST01416,2023-01-01,2024-12-29,371,29205.93,78.72218328840971,66.07974410025739,371,728
CUST01417,2023-01-01,2024-12-31,378,29713.82,78.60798941798942,68.72710875371124,378,730
CUST01418,2023-01-01,2024-12-31,409,28669.37,70.09625916870415,62.98954522994912,409,730
CUST01419,2023-01-01,2024-12-31,401,30554.920000000002,76.19680798004988,66.63761695758286,401,730
CUST01420,2023-01-05,2024-12-31,368,25768.99,70.02442934782609,61.359693465945334,368,726
CUST01421,2023-01-01,2024-12-31,365,28481.11,78.03043835616438,67.38143152710904,365,730
CUST01422,2023-01-01,2024-12-31,336,24780.420000000002,73.75125,67.59860417783082,336,730
CUST01423,2023-01-02,2024-12-28,407,29765.42,73.13371007371006,66.09710732918043,407,726
CUST01424,2023-01-03,2024-12-28,400,28941.77,72.354425,67.65899524648431,400,725
CUST01425,2023-01-02,2024-12-22,417,29765.9,71.3810551558753,61.99867241785325,417,720
CUST01426,2023-01-03,2024-12-29,406,30446.920000000002,74.99241379310345,61.97979673287177,406,726
CUST01427,2023-01-01,2024-12-28,401,28805.59,71.83438902743143,63.126023117952535,401,727
CUST01428,2023-01-06,2024-12-27,412,30702.0,74.51941747572816,62.30816345581441,412,721
CUST01429,2023-01-01,2024-12-31,387,27666.5,71.48966408268734,62.94078862046979,387,730
CUST01430,2023-01-02,2024-12-31,339,23812.39,70.24303834808259,63.718486987187596,339,729
CUST01431,2023-01-08,2024-12-31,357,26339.4,73.7798319327731,63.84231843822072,357,723
CUST01432,2023-01-02,2024-12-29,384,31054.68,80.8715625,67.78055330571966,384,727
CUST01433,2023-01-05,2024-12-31,385,27531.48,71.51033766233766,66.5690706118485,385,726
CUST01434,2023-01-01,2024-12-27,384,28971.69,75.447109375,65.09393857250426,384,726
CUST01435,2023-01-01,2024-12-30,386,29822.84,77.26124352331607,66.36724288231567,386,729
CUST01436,2023-01-02,2024-12-29,337,25788.420000000002,76.52350148367952,73.16318106734838,337,727
CUST01437,2023-01-01,2024-12-29,400,27902.73,69.75682499999999,60.91520467478382,400,728
CUST01438,2023-01-01,2024-12-31,397,30197.78,76.0649370277078,68.87211092995517,397,730
CUST01439,2023-01-02,2024-12-31,388,28731.93,74.05136597938144,66.92440664739601,388,729
CUST01440,2023-01-01,2024-12-30,361,26763.18,74.1362326869806,63.77454614753039,361,729
CUST01441,2023-01-01,2024-12-30,398,30146.44,75.74482412060301,65.57671931958491,398,729
CUST01442,2023-01-02,2024-12-31,401,31630.99,78.88027431421447,64.8908196178363,401,729
CUST01443,2023-01-02,2024-12-31,365,28135.07,77.08238356164384,67.82792110474078,365,729
CUST01444,2023-01-01,2024-12-31,365,28518.58,78.13309589041097,68.37944573010347,365,730
CUST01445,2023-01-02,2024-12-30,398,30233.829999999998,75.96439698492462,70.28749490889147,398,728
CUST01446,2023-01-03,2024-12-30,397,27510.4,69.29571788413098,59.418165966046885,397,727
CUST01447,2023-01-02,2024-12-29,397,30426.75,76.64168765743074,67.56666664740527,397,727
CUST01448,2023-01-03,2024-12-28,404,29729.48,73.58782178217821,67.06693722463197,404,725
CUST01449,2023-01-07,2024-12-29,387,28816.35,74.4608527131783,67.14960554165995,387,722
CUST01450,2023-01-06,2024-12-31,394,29279.99,74.31469543147209,63.52839745331124,394,725
CUST01451,2023-01-01,2024-12-31,376,28546.69,75.92204787234043,68.51071318118818,376,730
CUST01452,2023-01-02,2024-12-31,356,24718.22,69.43320224719102,58.121773834427906,356,729
CUST01453,2023-01-04,2024-12-28,410,29674.260000000002,72.37624390243903,63.83177051193657,410,724
CUST01454,2023-01-01,2024-12-31,341,25170.15,73.81275659824047,67.15240666723975,341,730
CUST01455,2023-01-01,2024-12-31,377,28311.16,75.0959151193634,62.93252441316849,377,730
CUST01456,2023-01-05,2024-12-31,399,31199.18,78.1934335839599,71.02930720767299,399,726
CUST01457,2023-01-01,2024-12-30,388,28428.02,73.26809278350515,65.58928988618733,388,729
CUST01458,2023-01-03,2024-12-30,388,28577.73,73.65394329896907,68.3215390023187,388,727
CUST01459,2023-01-02,2024-12-28,399,28187.69,70.6458395989975,61.34065353101808,399,726
CUST01460,2023-01-03,2024-12-31,394,28722.51,72.89977157360406,63.94304240461091,394,728
CUST01461,2023-01-03,2024-12-31,405,27296.73,67.39933333333333,62.64755596285312,405,728
CUST01462,2023-01-01,2024-12-30,394,29027.18,73.67304568527919,65.07953162478758,394,729
CUST01463,2023-01-02,2024-12-31,370,28510.08,77.05427027027028,65.8546087110875,370,729
CUST01464,2023-01-05,2024-12-30,359,27754.94,77.31181058495821,69.70758344090494,359,725
CUST01465,2023-01-02,2024-12-31,360,25023.53,69.50980555555556,63.83995175712511,360,729
CUST01466,2023-01-07,2024-12-31,402,31395.62,78.09855721393035,70.21294013571648,402,724
CUST01467,2023-01-01,2024-12-31,389,29737.11,76.44501285347044,67.88100694926169,389,730
CUST01468,2023-01-01,2024-12-31,367,27702.37,75.4832970027248,74.05335896918653,367,730
CUST01469,2023-01-04,2024-12-30,384,29886.86,77.83036458333333,71.51268876342732,384,726
CUST01470,2023-01-04,2024-12-30,352,24305.39,69.04940340909091,61.40999094579119,352,726
CUST01471,2023-01-02,2024-12-30,362,25760.01,71.16024861878452,64.35091659992912,362,728
CUST01472,2023-01-01,2024-12-31,366,27491.89,75.11445355191256,65.25513803190971,366,730
CUST01473,2023-01-02,2024-12-31,357,28055.99,78.58820728291317,67.24181466105726,357,729
CUST01474,2023-01-06,2024-12-29,354,26412.79,74.6124011299435,62.67864343573061,354,723
CUST01475,2023-01-01,2024-12-29,398,30301.96,76.13557788944723,67.28583882093234,398,728
CUST01476,2023-01-02,2024-12-28,420,30801.85,73.3377380952381,64.05418053333905,420,726
CUST01477,2023-01-02,2024-12-30,373,26394.28,70.76214477211796,64.03281670161346,373,728
CUST01478,2023-01-01,2024-12-29,396,28026.58,70.77419191919192,63.92144490773177,396,728
CUST01479,2023-01-02,2024-12-31,380,28829.2,75.86631578947369,66.95621658535586,380,729
CUST01480,2023-01-04,2024-12-28,385,28155.93,73.13228571428571,66.87309329814128,385,724
CUST01481,2023-01-02,2024-12-30,423,32905.8,77.79148936170213,67.79646829080005,423,728
CUST01482,2023-01-01,2024-12-31,358,25975.76,72.55798882681563,62.268492186603915,358,730
CUST01483,2023-01-01,2024-12-29,379,28842.68,76.1020580474934,70.19503260652809,379,728
CUST01484,2023-01-02,2024-12-27,376,28511.57,75.82864361702127,63.594042542956196,376,725
CUST01485,2023-01-09,2024-12-30,370,28710.43,77.59575675675676,72.44845915718025,370,721
CUST01486,2023-01-01,2024-12-30,384,27426.37,71.42283854166666,61.87288267455705,384,729
CUST01487,2023-01-03,2024-12-30,374,28853.99,77.14970588235295,66.71996749384509,374,727
CUST01488,2023-01-01,2024-12-30,346,26010.91,75.17604046242775,61.801358342452865,346,729
CUST01489,2023-01-02,2024-12-28,415,33247.81,80.1152048192771,71.29874426802394,415,726
CUST01490,2023-01-04,2024-12-31,403,29816.84,73.98719602977667,67.10921530931222,403,727
CUST01491,2023-01-01,2024-12-28,400,29781.2,74.453,69.60168685119156,400,727
CUST01492,2023-01-02,2024-12-28,361,27446.09,76.02795013850415,65.07936268474869,361,726
CUST01493,2023-01-02,2024-12-30,410,30994.21,75.59563414634147,67.42183215445772,410,728
CUST01494,2023-01-01,2024-12-26,392,29639.46,75.61086734693878,67.46559687273303,392,725
CUST01495,2023-01-01,2024-12-27,407,31254.6,76.79262899262899,65.44870872380329,407,726
CUST01496,2023-01-03,2024-12-31,397,30449.72,76.69954659949623,73.1489077798833,397,728
CUST01497,2023-01-02,2024-12-30,330,23556.21,71.38245454545454,63.1616824492758,330,728
CUST01498,2023-01-02,2024-12-30,401,30381.88,75.7652867830424,64.30473560695238,401,728
CUST01499,2023-01-02,2024-12-31,350,26480.2,75.65771428571429,66.87157863934097,350,729
CUST01500,2023-01-03,2024-12-26,376,27672.84,73.59797872340425,65.19843976586823,376,723
CUST01501,2023-01-02,2024-12-24,375,28694.36,76.51829333333333,66.58696852859545,375,722
CUST01502,2023-01-02,2024-12-31,361,28594.42,79.20891966759002,69.48428008227374,361,729
CUST01503,2023-01-01,2024-12-29,403,29224.06,72.51627791563276,68.45884346306678,403,728
CUST01504,2023-01-02,2024-12-27,347,28875.86,83.21573487031701,73.7422436185313,347,725
CUST01505,2023-01-07,2024-12-30,386,28932.33,74.95422279792747,62.614173388575935,386,723
CUST01506,2023-01-04,2024-12-29,444,32862.66,74.01500000000001,63.329738497042904,444,725
CUST01507,2023-01-05,2024-12-31,362,25229.03,69.69345303867404,60.460830661480166,362,726
CUST01508,2023-01-02,2024-12-30,381,25764.78,67.62409448818897,61.54372750142777,381,728
CUST01509,2023-01-01,2024-12-31,412,32895.15,79.84259708737865,69.56875998074275,412,730
CUST01510,2023-01-01,2024-12-30,437,30401.65,69.56899313501144,63.54856252853099,437,729
CUST01511,2023-01-05,2024-12-30,403,32310.27,80.17436724565756,71.83041614016842,403,725
CUST01512,2023-01-01,2024-12-30,432,33475.48,77.48953703703704,69.33957091670514,432,729
CUST01513,2023-01-12,2024-12-27,375,29017.14,77.37904,63.02480829885974,375,715
CUST01514,2023-01-01,2024-12-29,380,28337.86,74.57331578947368,67.6302761512998,380,728
CUST01515,2023-01-01,2024-12-29,376,27754.24,73.81446808510638,68.41729342193372,376,728
CUST01516,2023-01-03,2024-12-28,416,32300.26,77.64485576923076,72.43610741092192,416,725
CUST01517,2023-01-01,2024-12-25,425,32773.7,77.11458823529411,70.46280355139852,425,724
CUST01518,2023-01-04,2024-12-30,347,25471.47,73.40481268011527,64.97190370230665,347,726
CUST01519,2023-01-01,2024-12-30,419,31766.6,75.81527446300716,62.835071334228616,419,729
CUST01520,2023-01-02,2024-12-29,370,28126.0,76.01621621621622,67.29828680824197,370,727
CUST01521,2023-01-04,2024-12-27,345,25717.05,74.54217391304347,60.79565964439874,345,723
CUST01522,2023-01-03,2024-12-27,388,28677.54,73.9111855670103,64.4517053948657,388,724
CUST01523,2023-01-01,2024-12-29,370,27430.98,74.13778378378379,65.46199569345504,370,728
CUST01524,2023-01-02,2024-12-27,392,29324.8,74.80816326530612,69.23932022087209,392,725
CUST01525,2023-01-01,2024-12-31,413,30209.27,73.14593220338983,63.72144000587697,413,730
CUST01526,2023-01-01,2024-12-31,355,26069.59,73.43546478873239,61.83207609694584,355,730
CUST01527,2023-01-04,2024-12-28,387,25562.739999999998,66.05359173126614,58.825505036213066,387,724
CUST01528,2023-01-02,2024-12-30,371,27225.93,73.38525606469003,69.16594772720042,371,728
CUST01529,2023-01-08,2024-12-28,395,29442.37,74.53764556962025,70.56514753384312,395,720
CUST01530,2023-01-01,2024-12-31,396,31008.54,78.30439393939395,70.73198582766803,396,730
CUST01531,2023-01-01,2024-12-31,389,29019.95,74.60141388174807,66.85247211697131,389,730
CUST01532,2023-01-01,2024-12-28,392,31898.58,81.37392857142858,69.52530194182764,392,727
CUST01533,2023-01-04,2024-12-26,386,28199.62,73.0560103626943,61.832576919105,386,722
CUST01534,2023-01-01,2024-12-29,387,27910.38,72.11984496124032,63.001805459586684,387,728
CUST01535,2023-01-01,2024-12-31,388,29925.62,77.12788659793814,69.29103808078422,388,730
CUST01536,2023-01-06,2024-12-31,355,27383.57,77.13681690140845,72.35751671101646,355,725
CUST01537,2023-01-01,2024-12-28,389,30106.170000000002,77.39375321336762,70.87257790403618,389,727
CUST01538,2023-01-01,2024-12-29,411,33068.61,80.45890510948905,71.01803258821471,411,728
CUST01539,2023-01-03,2024-12-29,418,31118.51,74.4461961722488,70.8749888246332,418,726
CUST01540,2023-01-01,2024-12-30,351,25809.72,73.53196581196582,67.29149111448085,351,729
CUST01541,2023-01-01,2024-12-30,342,26141.93,76.4383918128655,67.96239258092699,342,729
CUST01542,2023-01-03,2024-12-29,381,28581.36,75.01669291338582,64.57234401557663,381,726
CUST01543,2023-01-01,2024-12-29,401,27912.58,69.60743142144639,66.06664490600312,401,728
CUST01544,2023-01-02,2024-12-30,392,30482.01,77.76022959183673,68.25721955724748,392,728
CUST01545,2023-01-01,2024-12-31,370,28966.93,78.289,69.02015054199832,370,730
CUST01546,2023-01-01,2024-12-30,387,30005.47,77.53351421188631,67.22195090499265,387,729
CUST01547,2023-01-01,2024-12-30,363,25531.08,70.33355371900826,63.369217380123494,363,729
CUST01548,2023-01-01,2024-12-31,386,27423.4,71.04507772020726,63.12374164769016,386,730
CUST01549,2023-01-01,2024-12-31,386,28639.48,74.19554404145077,68.18270496582323,386,730
CUST01550,2023-01-01,2024-12-29,407,31355.69,77.04100737100737,70.04654002290012,407,728
CUST01551,2023-01-03,2024-12-31,424,32217.59,75.9848820754717,63.96249817694514,424,728
CUST01552,2023-01-01,2024-12-30,403,29687.1,73.66526054590571,69.30955237818795,403,729
CUST01553,2023-01-04,2024-12-30,362,24752.48,68.37701657458564,63.85822279687513,362,726
CUST01554,2023-01-02,2024-12-31,372,26979.41,72.52529569892474,66.93669478348671,372,729
CUST01555,2023-01-07,2024-12-29,417,30499.71,73.14079136690647,66.03969394277145,417,722
CUST01556,2023-01-05,2024-12-30,385,27596.49,71.67919480519481,64.68867441064336,385,725
CUST01557,2023-01-01,2024-12-26,379,27608.03,72.84440633245383,67.19449870286775,379,725
CUST01558,2023-01-01,2024-12-16,392,26000.579999999998,66.32801020408162,58.96085997353083,392,715
CUST01559,2023-01-02,2024-12-29,373,27108.7,72.6774798927614,62.966145820102724,373,727
CUST01560,2023-01-01,2024-12-31,375,28398.11,75.72829333333334,68.2110290474386,375,730
CUST01561,2023-01-01,2024-12-30,390,29571.920000000002,75.82543589743591,67.18012851307412,390,729
CUST01562,2023-01-01,2024-12-31,383,30281.61,79.06425587467363,70.30787619748106,383,730
CUST01563,2023-01-03,2024-12-30,382,30105.19,78.80939790575916,69.20964847020115,382,727
CUST01564,2023-01-03,2024-12-28,379,28818.33,76.03781002638523,69.90569856422417,379,725
CUST01565,2023-01-02,2024-12-31,390,29136.46,74.7088717948718,66.48593538384844,390,729
CUST01566,2023-01-01,2024-12-28,358,26089.3,72.87513966480446,64.70618498405325,358,727
CUST01567,2023-01-01,2024-12-31,415,29037.21,69.96918072289156,66.19666879254984,415,730
CUST01568,2023-01-03,2024-12-29,412,33333.84,80.90737864077668,75.17054377551035,412,726
CUST01569,2023-01-07,2024-12-27,400,29354.579999999998,73.38645,66.28303924554581,400,720
CUST01570,2023-01-06,2024-12-31,364,26950.48,74.03978021978021,65.91677735289159,364,725
CUST01571,2023-01-01,2024-12-28,359,24126.49,67.20470752089138,59.463806003529484,359,727
CUST01572,2023-01-01,2024-12-29,392,30647.46,78.18229591836734,67.55360899174747,392,728
CUST01573,2023-01-01,2024-12-31,424,33015.41,77.86653301886793,68.87439113791348,424,730
CUST01574,2023-01-04,2024-12-31,364,25906.92,71.17285714285714,66.45032103284355,364,727
CUST01575,2023-01-02,2024-12-31,387,28578.09,73.84519379844961,62.96282578416086,387,729
CUST01576,2023-01-03,2024-12-31,378,28177.51,74.54367724867724,65.86806241764045,378,728
CUST01577,2023-01-02,2024-12-27,381,28751.75,75.46391076115485,67.1798150072069,381,725
CUST01578,2023-01-01,2024-12-31,394,27151.75,68.91307106598985,62.25935381421727,394,730
CUST01579,2023-01-04,2024-12-30,383,29243.83,76.35464751958224,67.77730291080005,383,726
CUST01580,2023-01-06,2024-12-28,388,26579.05,68.502706185567,61.29017563273699,388,722
CUST01581,2023-01-05,2024-12-31,361,26624.670000000002,73.7525484764543,63.77274471937666,361,726
CUST01582,2023-01-06,2024-12-30,379,28439.72,75.03883905013193,65.44089147433361,379,724
CUST01583,2023-01-01,2024-12-30,377,26742.28,70.93442970822281,62.299055487495224,377,729
CUST01584,2023-01-02,2024-12-31,387,28645.5,74.01937984496124,66.52690900211786,387,729
CUST01585,2023-01-02,2024-12-29,389,29544.69,75.95035989717223,69.04902274571437,389,727
CUST01586,2023-01-02,2024-12-31,390,29028.99,74.4333076923077,70.65289149198051,390,729
CUST01587,2023-01-05,2024-12-29,392,30980.88,79.03285714285714,70.19219246736746,392,724
CUST01588,2023-01-02,2024-12-31,401,30631.26,76.38718204488778,67.98204340698561,401,729
CUST01589,2023-01-07,2024-12-29,408,31545.6,77.31764705882352,64.86221536584338,408,722
CUST01590,2023-01-03,2024-12-31,376,26811.87,71.30816489361702,67.1417617211777,376,728
CUST01591,2023-01-01,2024-12-31,386,28616.05,74.13484455958549,67.93682914584225,386,730
CUST01592,2023-01-01,2024-12-30,413,30416.62,73.64799031476997,63.07835902480379,413,729
CUST01593,2023-01-02,2024-12-26,396,29808.01,75.27275252525253,67.64744272393426,396,724
CUST01594,2023-01-02,2024-12-31,374,28934.65,77.36537433155081,68.29220947757268,374,729
CUST01595,2023-01-02,2024-12-29,404,30186.15,74.71819306930693,65.70549406121707,404,727
CUST01596,2023-01-05,2024-12-27,342,24152.31,70.62078947368421,60.15589931133559,342,722
CUST01597,2023-01-03,2024-12-26,373,27103.49,72.66351206434317,64.24558445350179,373,723
CUST01598,2023-01-02,2024-12-30,387,31435.56,81.22883720930233,66.62694344008085,387,728
CUST01599,2023-01-01,2024-12-31,407,27052.13,66.46714987714988,64.09069775062689,407,730
CUST01600,2023-01-04,2024-12-31,387,30383.05,78.50917312661498,70.58433973915852,387,727
CUST01601,2023-01-03,2024-12-31,430,32218.45,74.92662790697675,65.18623112817401,430,728
CUST01602,2023-01-02,2024-12-31,374,26820.03,71.7113101604278,66.00780674151954,374,729
CUST01603,2023-01-01,2024-12-25,384,28951.27,75.39393229166667,64.83774573072293,384,724
CUST01604,2023-01-01,2024-12-29,383,30375.87,79.31036553524804,73.05584396943155,383,728
CUST01605,2023-01-15,2024-12-30,354,26427.75,74.65466101694915,66.23692597083647,354,715
CUST01606,2023-01-02,2024-12-31,430,31085.92,72.29283720930232,59.78292723791866,430,729
CUST01607,2023-01-01,2024-12-31,396,32205.22,81.32631313131313,71.87242489506414,396,730
CUST01608,2023-01-05,2024-12-31,379,26762.51,70.61348284960421,59.70963962400162,379,726
CUST01609,2023-01-04,2024-12-31,411,27989.78,68.10165450121654,57.386852893853906,411,727
CUST01610,2023-01-02,2024-12-31,352,28029.46,79.62914772727272,67.91484822995464,352,729
CUST01611,2023-01-01,2024-12-28,390,31692.24,81.26215384615385,72.10777923139227,390,727
CUST01612,2023-01-02,2024-12-29,402,30199.170000000002,75.12231343283582,70.77007041260981,402,727
CUST01613,2023-01-06,2024-12-30,387,29765.7,76.9139534883721,68.70832511819113,387,724
CUST01614,2023-01-01,2024-12-30,378,27711.91,73.31193121693121,63.75835231893123,378,729
CUST01615,2023-01-01,2024-12-31,389,28678.72,73.72421593830335,65.55738359663023,389,730
CUST01616,2023-01-01,2024-12-29,384,29313.98,76.33848958333333,70.48288882440781,384,728
CUST01617,2023-01-01,2024-12-31,394,29765.55,75.54708121827412,70.39721042398905,394,730
