ds,yhat,yhat_lower,yhat_upper,trend,yearly,weekly,safety_stock,reorder_point,order_quantity,stock_status
2023-06-07,196731.403186001,187557.90965429024,205766.8089611533,197722.71002244626,-0.004435661372516185,0.0054987910042112054,1020184.6410976,1216916.044283601,5901942.09558003,Normal
2023-06-08,196345.59037258025,186766.74805650537,205816.66704279004,197727.11204654214,-0.004250892743153695,0.0006628199999880802,1018183.9421740102,1214529.5325465905,5890367.711177408,Normal
2023-06-09,195246.14518301003,186301.8302601536,204605.6198446611,197731.51407063805,-0.004072377191400854,-0.007936701527917624,1012482.579412582,1207728.724595592,5857384.355490301,Normal
2023-06-10,196805.22528935087,187135.9794901819,206377.75597331076,197735.91609473396,-0.0039049363972709647,-0.0018161757582832116,1020567.4583539779,1217372.6836433287,5904156.758680526,Normal
2023-06-11,197715.56286414835,188708.00699370584,207657.67909757007,197740.31811882983,-0.003753067124323582,0.002144230121605823,1025288.1709447602,1223003.7338089086,5931466.88592445,Normal
2023-06-12,197116.28353286296,188089.46736043494,206532.45262124971,197744.62432688876,-0.0036208904670673244,-0.0015771801975286133,1022180.5045549334,1219296.7880877964,5913488.505985889,Normal
2023-06-13,198299.01309672493,189301.62041414366,207933.34764857512,197748.93053494772,-0.003512107425996693,0.003024216357911327,1028313.7528116099,1226612.7659083349,5948970.3929017475,Normal
2023-06-14,199042.35546260703,188916.74398430606,208630.6057166693,197753.2367430067,-0.003429960757517921,0.0054987910042106625,1032168.4829282505,1231210.8383908574,5971270.663878211,Normal
2023-06-15,198026.16506352805,189224.02853884135,207095.12627733217,197757.54295106564,-0.003377202952657714,0.0006628199999828036,1026898.8522501678,1224925.0173136957,5940784.951905842,Normal
2023-06-16,195844.73293874296,186696.45243251248,204875.59743798178,197761.8491591246,-0.003356070132072188,-0.007936701527914588,1015586.6595180365,1211431.3924567795,5875341.988162288,Normal
2023-06-17,196414.3365344294,186643.55651448594,205845.6849168176,197766.15536718356,-0.0033682616062534736,-0.0018161757582715711,1018540.4372597826,1214954.773794212,5892430.096032882,Normal
2023-06-18,196851.55193329835,187453.5094693168,206161.73721063804,197770.46157524252,-0.003414924838135172,0.0021442301216069125,1020807.6931607418,1217659.2450940402,5905546.557998951,Normal
2023-06-19,196319.48610385822,186940.2494129764,206074.65619689107,197774.76778330145,-0.003496645558676674,-0.0015771801975376213,1018048.5739837465,1214368.0600876047,5889584.583115746,Normal
2023-06-20,197787.69302838692,188912.18454485494,207593.44048824778,197779.07399136043,-0.0036134428215806986,0.0030242163579170724,1025662.2143588992,1223449.907387286,5933630.790851608,Normal
2023-06-21,198682.3030265191,189775.78015419957,208058.8704481331,197783.3801994194,-0.0037647688369901646,0.0054987910042103,1030301.3688867806,1228983.6719132997,5960469.090795573,Normal
2023-06-22,197582.67567320017,188311.07436293704,206988.6118835546,197787.68640747832,-0.003949513491110677,0.0006628200000172942,1024599.0614837973,1222181.7371569974,5927480.270196005,Normal
2023-06-23,195241.8628337258,186193.03901759797,204828.3630145938,197791.99261553728,-0.004166013533834044,-0.007936701527919672,1012460.372551365,1207702.2353850908,5857255.8850117745,Normal
2023-06-24,195764.8224918772,185772.3614019265,205267.12759284204,197796.29882359624,-0.0044120664936625345,-0.0018161757582676478,1015172.2701056934,1210937.0925975705,5872944.674756316,Normal
2023-06-25,196277.25512353686,186900.61198539558,205950.1482440717,197800.60503165517,-0.0046849494526641855,0.002144230121608001,1017829.5779475032,1214106.83307104,5888317.653706105,Normal
2023-06-26,195799.03676293956,186362.25212057598,204694.82233564777,197804.91123971416,-0.004981442877770254,-0.00157718019753351,1015349.6941126334,1211148.730875573,5873971.102888186,Normal
2023-06-27,197219.16509686006,187950.65929462298,205861.1280035732,197809.21744777312,-0.005297859752822805,0.0030242163578957045,1022714.0146592794,1219933.1797561394,5916574.952905802,Normal
2023-06-28,198098.19426996377,188541.2980190926,207550.27858233257,197813.19924756582,-0.00563008028326278,0.005498791004209937,1027272.3721301978,1225370.5664001615,5942945.828098914,Normal
2023-06-29,197267.0209721222,188858.64176247746,206176.6748667679,197817.18104735852,-0.005973592447934287,0.0006628200000087269,1022962.1795589247,1220229.2005310468,5918010.629163666,Normal
2023-06-30,195563.97565014526,187083.60396968338,204920.7222274208,197821.16284715125,-0.0063235386464922105,-0.007936701527912537,1014130.744147816,1209694.7197979612,5866919.269504358,Normal
2023-07-01,196827.6018467655,187324.24133968094,206488.40637984325,197825.14464694393,-0.006674768634464517,-0.001816175758263726,1020683.4958539669,1217511.0977007323,5904828.055402964,Normal
2023-07-02,197690.22210596054,188311.61850190454,207481.34180732263,197829.12644673666,-0.0070218988496651745,0.002144230121601292,1025156.7620701304,1222846.984176091,5930706.663178816,Normal
2023-07-03,196819.66715789103,187609.13057670978,205973.5380126163,197833.10824652936,-0.007359378114092504,-0.0015771801975361837,1020642.3491555216,1217462.0163134127,5904590.014736731,Normal
2023-07-04,197192.32203809006,187697.44370663923,207013.64969784045,197837.09004632206,-0.007681559546052272,0.0030242163578978356,1022574.8153457295,1219767.1373838196,5915769.661142702,Normal
2023-07-05,196857.1012163253,187452.41303683302,206071.99814424323,197841.07184611476,-0.007982778341425245,0.005498791004209394,1020836.4699255163,1217693.5711418416,5905713.036489759,Normal
2023-07-06,195188.42633642376,186192.16817537753,204521.20035064855,197845.0536459075,-0.00825743488495025,0.0006628200000001596,1012183.2683730858,1207371.6947095096,5855652.790092712,Normal
2023-07-07,193268.03269432439,184307.9692106905,202033.44566778195,197849.0354457002,-0.008500082437966822,-0.00793670152791762,1002224.7357402503,1195492.7684345748,5798040.980829732,Normal
2023-07-08,194804.0588825239,185993.3762746579,204365.58795175696,197853.0172454929,-0.008705518424867465,-0.0018161757582910829,1010190.064610717,1204994.123493241,5844121.766475718,Normal
2023-07-09,196154.7373263276,186931.65147750737,205904.67307976537,197856.9990452856,-0.008868878114334195,0.002144230121594583,1017194.2407672165,1213348.978093544,5884642.119789828,Normal
2023-07-10,195852.84536605794,186709.04212736528,206183.5059249475,197860.98084507833,-0.008985729271503309,-0.0015771801975325238,1015628.7279098375,1211481.5732758953,5875585.360981738,Normal
2023-07-11,196933.54167055848,187411.4746210613,206988.66111144115,197864.962644871,-0.009052166152177684,0.0030242163579071966,1021232.8650922476,1218166.406762806,5908006.250116754,Normal
2023-07-12,197494.42863887348,187751.460951385,206886.31820809268,197868.94444466374,-0.00906490102905542,0.005498791004208852,1024141.4412585333,1221635.8698974068,5924832.859166204,Normal
2023-07-13,196727.88594232782,187261.80637838552,206411.2401167751,197872.9262444564,-0.009021351291140275,0.0006628200000346502,1020166.401823563,1216894.2877658908,5901836.578269835,Normal
2023-07-14,195325.58737693634,186459.97530573662,204573.07649073628,197876.7885608746,-0.008919720049265502,-0.007936701527916597,1012894.5406185014,1208220.1279954377,5859767.62130809,Normal
2023-07-15,196684.51218687394,187714.59236350495,205900.40808280688,197880.65087729273,-0.008759068120292078,-0.001816175758279442,1019941.4797296615,1216625.9919165354,5900535.365606219,Normal
2023-07-16,197224.0583982699,188264.7511524349,206290.8143758636,197884.51319371088,-0.008539375256310735,0.0021442301215956706,1022739.3897181759,1219963.4481164457,5916721.751948097,Normal
2023-07-17,195927.15408941344,187085.7575863027,205498.08365279718,197888.37551012906,-0.008261588537982093,-0.001577180197535198,1016014.0686182305,1211941.2227076439,5877814.622682403,Normal
2023-07-18,196361.57867700275,186624.07829956582,206450.03461214408,197892.23782654724,-0.00792765596627592,0.0030242163579093278,1018266.8522856898,1214628.4309626925,5890847.360310082,Normal
2023-07-19,196863.56375377462,187619.75107799793,205898.07224626045,197896.10014296536,-0.007540543465925186,0.005498791004211072,1020869.9825286978,1217733.5462824726,5905906.912613239,Normal
2023-07-20,196445.38277401545,187161.40592862063,205436.12164077113,197899.96245938353,-0.007104233756500673,0.0006628200000260828,1018701.4328927959,1215146.8156668113,5893361.483220464,Normal
2023-07-21,195414.04521965276,185961.59564840925,204899.36078387086,197903.8247758017,-0.006623705850745854,-0.007936701527921678,1013353.2540270496,1208767.2992467023,5862421.356589583,Normal
2023-07-22,196917.50124683505,187204.794359616,206505.76194505996,197907.68709221986,-0.006104894300423595,-0.0018161757582832376,1021149.6847069387,1218067.1859537738,5907525.037405051,Normal
2023-07-23,197420.13948720126,187648.25106391803,206767.78485625033,197911.549408638,-0.005554627720870312,0.002144230121616136,1023756.2020424814,1221176.3415296827,5922604.184616038,Normal
2023-07-24,196110.50379278604,186814.9931833986,205156.04423028356,197915.41172505618,-0.0049805465786663585,-0.0015771801975310862,1016964.86014567,1213075.363938456,5883315.113783581,Normal
2023-07-25,196667.54844163804,187618.84165118294,206484.32398945696,197919.27404147433,-0.004391000712181409,0.003024216357915074,1019853.5113013126,1216521.0597429506,5900026.453249141,Normal
2023-07-26,197339.03955564875,188204.26790892,207244.60847811308,197923.13635789248,-0.0037949275607964466,0.0054987910042107084,1023335.644352026,1220674.6839076749,5920171.186669462,Normal
2023-07-27,196993.4477483792,187194.3259663175,206589.69532004287,197926.99867431063,-0.0032017125926407123,0.0006628200000208064,1021543.51839676,1218536.9661451392,5909803.432451376,Normal
2023-07-28,195957.95310591956,186499.03853484028,205328.0091045387,197930.8609907288,-0.0026210339289866784,-0.007936701527920653,1016173.7822332996,1212131.7353392192,5878738.593177587,Normal
2023-07-29,197601.92047717064,188221.2003210597,206410.05845568195,197934.72330714698,-0.0020626936519480346,-0.0018161757582715965,1024698.858735856,1222300.7792130266,5928057.61431512,Normal
2023-07-30,198593.05810736463,189355.34277722318,208395.40499139822,197938.58562356513,-0.0015364387362631245,0.0021442301216094265,1029838.5739575373,1228431.632064902,5957791.743220939,Normal
2023-07-31,198033.78312497906,188376.8914308989,208267.17675336165,197942.42232302393,-0.0010517749518939314,-0.0015771801975337594,1026938.3570224685,1224972.1401474476,5941013.493749372,Normal
2023-08-01,199186.33270386784,188920.43365531098,208540.63081494038,197946.2590224827,-0.0006177774281948652,0.003024216357917205,1032915.1017589158,1232101.4344627836,5975589.981116035,Normal
2023-08-02,199825.17716023262,190855.24701725045,209053.6726474078,197950.09572194147,-0.00024290184034996714,0.005498791004209987,1036227.939932583,1236053.1170928157,5994755.314806978,Normal
2023-08-03,198666.21329028183,189422.06859244526,208772.1624886413,197953.93242140024,6.519963628284341e-05,0.0006628200000089483,1030217.9327829214,1228884.146073203,5959986.398708455,Normal
2023-08-04,196353.45925510395,186576.0730260733,205610.68810053077,197957.76912085904,0.00029985336745308135,-0.007936701527917617,1018224.7476222675,1214578.2068773713,5890603.777653119,Normal
2023-08-05,196826.34363442156,187400.91898774414,206008.7225603135,197961.6058203178,0.00045552607046627023,-0.0018161757582676739,1020676.9711767281,1217503.3148111496,5904790.309032647,Normal
2023-08-06,197178.34974898602,188235.96685855844,206492.73952684374,197965.4425197766,0.0005279692826704411,0.0021442301216027175,1022502.3596293869,1219680.7093783729,5915350.492469581,Normal
2023-08-07,196555.85997799013,186990.03499810747,205619.08370565015,197969.27921923538,0.0005143425992256132,-0.0015771801975301009,1019274.3314990231,1215830.1914770133,5896675.799339704,Normal
2023-08-08,197980.7555776271,188534.66990742477,207780.65071501763,197973.11591869415,0.0004133121196021841,0.0030242163579229514,1026663.3735247276,1224644.1291023549,5939422.667328813,Normal
2023-08-09,198999.22217108432,189638.27133548015,208311.67241126418,197976.95261815292,0.00022512097251712053,0.005498791004212387,1031944.807801561,1230944.0299726452,5969976.665132529,Normal
2023-08-10,198303.26541911083,189427.33406346187,207165.81991537547,197980.7893176117,-4.83706857735776e-05,0.0006628200000036718,1028335.8039631636,1226639.0693822745,5949097.962573325,Normal
2023-08-11,196627.0982094766,187144.60295859378,206383.779034363,197984.6260170705,-0.00040367819425974857,-0.00793670152791659,1019643.7496419554,1216270.847851432,5898812.946284298,Normal
2023-08-12,197863.46062170615,188585.1834158522,207638.5101847053,197988.46271652926,-0.0008357187417870524,-0.0018161757582560334,1026055.1202892457,1223918.5809109518,5935903.818651184,Normal
2023-08-13,198799.31031124914,188719.0026159759,208528.2823267506,197992.29941598803,-0.001337872122145501,0.0021442301216038056,1030908.1303536585,1229707.4406649077,5963979.309337474,Normal
2023-08-14,198188.3386391603,188092.5597060004,207314.18331599288,197996.1361154468,-0.001902075674575295,-0.0015771801975391075,1027739.8313128519,1225928.1699520121,5945650.159174809,Normal
2023-08-15,198906.41423289652,188703.1949528435,208370.51838960816,197999.97281490557,-0.0025189523877884516,0.003024216357901584,1031463.5362222511,1230369.9504551478,5967192.4269868955,Normal
2023-08-16,198779.8712023897,189465.04210487346,208015.83364554017,198003.78993659222,-0.003177970335163151,0.005498791004211665,1030807.3255000671,1229587.1967024568,5963396.136071691,Normal
2023-08-17,197046.11891267676,187768.75487431456,206103.4524714208,198007.6070582789,-0.0038676308153248054,0.0006628199999983955,1021816.6538086713,1218862.772721348,5911383.567380303,Normal
2023-08-18,194865.412167449,185541.24716872975,203699.10784388013,198011.42417996554,-0.004575681816342677,-0.007936701527921676,1010508.222657413,1205373.634824862,5845962.36502347,Normal
2023-08-19,196155.88204576142,186933.0150743302,205867.89660069346,198015.24130165216,-0.0052893527237621646,-0.0018161757582521108,1017200.1769073847,1213356.058953146,5884676.461372843,Normal
2023-08-20,197381.72024791164,188013.77914312127,206132.8314945523,198019.05842333884,-0.005995605571866897,0.0021442301216008765,1023556.972447149,1220938.6926950607,5921451.607437349,Normal
2023-08-21,196944.12349368283,187721.65355977963,206263.80305134217,198022.87554502548,-0.006681397612141523,-0.0015771801975354473,1021287.7389621607,1218231.8624558435,5908323.704810485,Normal
2023-08-22,197618.84502764946,188184.99966504137,207438.15054274234,198026.69266671213,-0.007333949558851737,0.0030242163579073302,1024786.6239130283,1222405.4689406778,5928565.350829484,Normal
2023-08-23,197390.377058808,188920.79795292832,206945.47961220515,198030.50978839878,-0.007941013582736614,0.005498791004211303,1023601.8638339551,1220992.2408927632,5921711.31176424,Normal
2023-08-24,195683.5365756546,186903.04811015524,205231.46077440257,198034.32691008542,-0.008491134970770368,0.0006628199999898283,1014750.7479596362,1210434.2845352907,5870506.097269638,Normal
2023-08-25,193667.179661153,185023.90244401892,202722.484182144,198038.14403177207,-0.008973901360460262,-0.00793670152791454,1004294.5812174074,1197961.7608785604,5810015.38983459,Normal
2023-08-26,195115.2184240791,185556.91343343872,204769.13229926498,198041.96115345872,-0.009380173595482915,-0.0018161757582871858,1011803.6361101561,1206918.854534235,5853456.552722373,Normal
2023-08-27,196408.46340086588,187102.8030736899,206119.53717213252,198045.77827514536,-0.00970229253589681,0.002144230121609764,1018509.981112164,1214918.44451303,5892253.902025976,Normal
2023-08-28,196081.09739266377,186721.1698620333,205790.94920519984,198049.595396832,-0.00993425658755309,-0.0015771801975317879,1016812.3681831826,1212893.4655758464,5882432.921779913,Normal
2023-08-29,197158.60113340465,187882.692165177,206730.78967449983,198053.41251851866,-0.010071865284593633,0.003024216357909461,1022399.9497752772,1219558.550908682,5914758.034002139,Normal
2023-08-30,197707.84974527865,188271.53433006429,207243.3330751703,198057.22964020533,-0.010112824955217498,0.00549879100421076,1025248.1732358107,1222956.0229810893,5931235.4923583595,Normal
2023-08-31,196883.4556001368,187487.69885197567,206036.31390518235,198061.04676189198,-0.01005681330998541,0.0006628200000276096,1020973.1351307384,1217856.5907308753,5906503.668004104,Normal
2023-09-01,195357.68911007792,185155.1558147402,204798.9456675297,198064.5735668411,-0.009905500696427719,-0.007936701527919622,1013061.0096954932,1208418.698805571,5860730.6733023375,Normal
2023-09-02,196549.93781673763,186713.82043807898,206609.68069992008,198068.10037179026,-0.009662526743232192,-0.001816175758283263,1019243.6211098627,1215793.5589266003,5896498.134502129,Normal
2023-09-03,196924.60539180145,187838.45911728515,206778.41903601546,198071.62717673942,-0.009333432149278958,0.0021442301216030545,1021186.5244766222,1218111.1298684236,5907738.161754044,Normal
2023-09-04,195501.70611465306,186354.70418430434,204860.92659353634,198075.15398168858,-0.008925546432730252,-0.0015771801975344615,1013807.8347256869,1209309.54084034,5865051.183439592,Normal
2023-09-05,195848.94473989436,186405.29284262916,205760.31366110969,198078.68078663773,-0.00844783351767764,0.0030242163578917073,1015608.5005397364,1211457.4452796308,5875468.342196831,Normal
2023-09-06,196273.88454180746,187053.00996765716,205701.4710766299,198082.2075915869,-0.007910698074141735,0.005498791004210217,1017812.0992142853,1214085.9837560928,5888216.536254223,Normal
2023-09-07,195797.55465773423,186361.69563487754,205528.32204724438,198085.73439653605,-0.007325756515424108,0.0006628200000157515,1015342.0084003246,1211139.5630580587,5873926.639732027,Normal
2023-09-08,194816.6035400517,185428.75748653,204267.45180054108,198089.26120148518,-0.006705577469353594,-0.007936701527924707,1010255.1170971548,1205071.7206372065,5844498.106201551,Normal
2023-09-09,196613.8494447995,187223.69554657897,206644.21858472412,198092.78800643433,-0.00606339735301205,-0.0018161757582716223,1019575.045886387,1216188.8953311865,5898415.483343985,Normal
2023-09-10,197710.42433107915,187847.15534278098,206883.66393436785,198096.3148113835,-0.0054128173718597196,0.0021442301216041434,1025261.5241947746,1222971.9485258537,5931312.729932374,Normal
2023-09-11,197174.45668532568,187853.99701233945,206321.78044353714,198099.84161633265,-0.004767488814802045,-0.0015771801975240167,1022482.1714759516,1219656.6281612772,5915233.700559771,Normal
2023-09-12,198391.65003850218,188617.9813094279,207554.85754222283,198103.36842128178,-0.004140793910124628,0.0030242163578938393,1028794.1376595238,1227185.7876980258,5951749.501155065,Normal
2023-09-13,199279.05517485953,189731.20845907868,208442.42381142167,198106.89522623093,-0.003545529731395553,0.0054987910042096745,1033395.9301333311,1232674.9853081906,5978371.655245786,Normal
2023-09-14,198546.20811779148,189455.58491142592,207611.79765697784,198110.4220311801,-0.0029936026885455454,0.0006628200000104751,1029595.6252517177,1228141.8333695093,5956386.2435337445,Normal
2023-09-15,196652.88335168306,187696.84952130134,205918.0945662745,198113.94883612925,-0.0024957410034987123,-0.007936701527923681,1019777.4629466009,1216430.346298284,5899586.500550492,Normal
2023-09-16,197335.03340536807,188262.1567741603,206832.77739202025,198117.47564107837,-0.0020612322523005525,-0.0018161757582989802,1023314.8697684057,1220649.9031737738,5920051.002161042,Normal
2023-09-17,197648.21240561674,188607.15211069252,207244.25308106386,198120.69743930627,-0.0016976925615721514,0.0021442301216052324,1024938.913519397,1222587.1259250138,5929446.372168502,Normal
2023-09-18,196902.70929972263,186969.53787395914,206225.07700235996,198123.91923753414,-0.0014108733856691997,-0.0015771801975330239,1021072.9785125456,1217975.6878122683,5907081.278991679,Normal
2023-09-19,198307.64348733504,188172.85036397228,208131.1343151056,198127.141035762,-0.0012045109759510216,0.0030242163579031994,1028358.5071914622,1226666.1506787972,5949229.304620051,Normal
2023-09-20,199398.0445957154,189905.5163310649,208648.26521842522,198130.3628339899,-0.00108022270280983,0.005498791004209311,1034012.9703091461,1233411.0149048616,5981941.337871461,Normal
2023-09-21,198637.47112124384,189831.36666097512,208119.1109208164,198133.58463221777,-0.0010374533258425316,0.0006628200000019077,1030068.8853053479,1228706.3564265918,5959124.133637316,Normal
2023-09-22,196535.31525332623,186801.25080794343,206257.72987293467,198136.80643044563,-0.0010734731524184,-0.007936701527920646,1019167.7932838817,1215703.108537208,5896059.457599787,Normal
2023-09-23,197038.07832071738,187927.28493700025,206463.45725117857,198140.0282286735,-0.0011834288069162303,-0.0018161757582873393,1021774.9579315034,1218813.0362522209,5911142.349621521,Normal
2023-09-24,197316.2285189085,187678.1111508787,207132.85567386623,198143.25002690137,-0.001360446081033563,0.002144230121606321,1023217.3537845161,1220533.5823034246,5919486.855567255,Normal
2023-09-25,196595.38992253755,187476.0604917682,205153.252299015,198146.47182512927,-0.0015957830800493625,-0.0015771801975293645,1019479.3208481439,1216074.7107706815,5897861.697676127,Normal
2023-09-26,197945.0913111949,188831.79163849796,207297.32360125595,198149.69362335713,-0.0018790306513469493,0.003024216357905331,1026478.4303165722,1224423.521627767,5938352.739335847,Normal
2023-09-27,198923.83107037205,189185.5175832025,207686.26492336058,198152.915421585,-0.0021983559102348124,0.0054987910042115316,1031553.8542385987,1230477.6853089707,5967714.932111162,Normal
2023-09-28,198219.45387725264,188339.36184774997,208119.37667624227,198156.13721981287,-0.0025407835933639843,0.0006628199999933405,1027901.1847495268,1226120.6386267794,5946583.6163175795,Normal
2023-09-29,196548.21250821225,187112.90356729398,205637.45195078594,198159.35901804073,-0.002892508999329412,-0.00793670152791351,1019234.6742247684,1215782.8867329806,5896446.375246367,Normal
2023-09-30,197773.2104391978,189174.5973228863,207580.17014513363,198162.5808162686,-0.0032392354441836057,-0.0018161757582911347,1025587.1123934032,1223360.322832601,5933196.313175934,Normal
2023-10-01,198648.5268709769,190029.08887776453,208803.62981411102,198165.80261449647,-0.0035665284884263218,0.0021442301215996123,1030126.2168034759,1228774.7436744529,5959455.806129307,Normal
2023-10-02,197927.10911608118,188759.08030018304,206906.7946405739,198169.02441272433,-0.0038601786994720915,-0.0015771801975320381,1026385.1805406283,1224312.2896567094,5937813.273482435,Normal
2023-10-03,198526.46977853106,189867.0883238202,207692.0518541961,198172.16814117308,-0.004106564413482554,0.0030242163579074625,1029493.2686872438,1228019.7384657748,5955794.093355931,Normal
2023-10-04,198321.6305839132,188526.7515162002,208025.16138815825,198175.3118696218,-0.004293005861851551,0.005498791004211168,1028431.0396945173,1226752.6702784305,5949648.917517397,Normal
2023-10-05,196569.36705531774,186656.2258574035,205957.2222832441,198178.45559807052,-0.004408102134947049,0.0006628199999847732,1019344.3747794174,1215913.741834735,5897081.011659532,Normal
2023-10-06,194410.82704183337,185401.1293718433,203791.36560255496,198181.59932651927,-0.004442042768106672,-0.007936701527918593,1008150.8930409206,1202561.720082754,5832324.811255001,Normal
2023-10-07,195751.07143727416,186322.61136023834,204984.7994131778,198184.74305496798,-0.004386886246631022,-0.0018161757582794936,1015100.9616390343,1210852.0330763084,5872532.143118225,Normal
2023-10-08,197099.53653512028,188245.92957313452,206904.04795053284,198187.8867834167,-0.004236798426939767,0.00214423012160448,1022093.6601081145,1219193.1966432347,5912986.096053609,Normal
2023-10-09,196976.96015505897,187655.88883346925,205889.34884948176,198191.03051186542,-0.003988244744703501,-0.0015771801975279268,1021458.0191363393,1218434.9792913983,5909308.804651769,Normal
2023-10-10,198273.146918826,188687.03697225227,207687.57003832655,198194.17424031417,-0.003640131107937342,0.003024216357916823,1028179.6192823966,1226452.7662012225,5948194.407564781,Normal
2023-10-11,198948.19797127036,189522.2234133426,208473.29600507632,198197.3179687629,-0.0031938895301323366,0.005498791004210447,1031680.2130081954,1230628.4109794658,5968445.939138111,Normal
2023-10-12,198206.37762055817,188844.79989271343,207823.47136576675,198200.4616972116,-0.0026535058185206493,0.0006628199999794969,1027833.3755638719,1226039.75318443,5946191.328616745,Normal
2023-10-13,196877.11265973502,187221.87292566025,206143.23253325606,198203.60542566032,-0.002025487965978161,-0.00793670152791556,1020940.2427186857,1217817.3553784206,5906313.37979205,Normal
2023-10-14,198467.3996718156,188603.80225791532,207891.75186591136,198206.74915410907,-0.0013187752703213598,-0.001816175758267853,1029186.950455161,1227654.3501269766,5954021.9901544675,Normal
2023-10-15,199334.21157321826,189489.34778332635,208590.6265230938,198209.8928825578,-0.0005445895890868529,0.0021442301215977714,1033681.9531553425,1233016.1647285607,5980026.347196547,Normal
2023-10-16,198273.55005281413,189135.44799806847,207581.4371725662,198213.0366110065,0.000283768501765487,-0.0015771801975306005,1028181.7098032607,1226455.2598560748,5948206.501584424,Normal
2023-10-17,198716.55480103637,189270.71000229058,207895.46829922652,198216.18033945523,0.0011511745730184149,0.0030242163579189546,1030478.9873743578,1229195.542175394,5961496.644031091,Normal
2023-10-18,199044.7336031735,190508.25595996034,208414.57905661655,198219.32406790397,0.0020409809432776504,0.005498791004210084,1032180.8151865529,1231225.5487897263,5971342.008095205,Normal
2023-10-19,198481.47015362306,188934.37327669896,206918.02767487487,198221.06226692337,0.0029353566297347132,0.0006628200000106965,1029259.9153667121,1227741.3855203353,5954444.104608691,Normal
2023-10-20,197531.3524302239,188475.04016121602,208112.65821550356,198222.80046594277,0.003815659307912745,-0.007936701527920642,1024332.915950508,1221864.2683807318,5925940.572906717,Normal
2023-10-21,199346.01775955487,189756.07455471926,208406.36055189816,198224.53866496217,0.00466283115259845,-0.0018161757582716483,1033743.1761719811,1233089.193931536,5980380.532786646,Normal
2023-10-22,200179.24461265342,190576.3007935723,209532.7482311518,198226.27686398156,0.005457809831344372,0.002144230121606658,1038064.0178084204,1238243.2624210739,6005377.338379603,Normal
2023-10-23,198984.15432273882,189945.14344367696,208646.65032093454,198228.015063001,0.0061819455222754454,-0.0015771801975332745,1031866.6708737116,1230850.8251964503,5969524.629682165,Normal
2023-10-24,199379.3521249299,190174.95376218113,208666.4731438472,198229.7532620204,0.006817414639343833,0.0030242163578975863,1033916.0372761341,1233295.389401064,5981380.563747897,Normal
2023-10-25,199755.037095048,190318.35941191265,209460.5906542021,198231.49146103978,0.007347620975381194,0.0054987910042097205,1035864.2165205191,1235619.253615567,5992651.11285144,Normal
2023-10-26,199192.3509202653,189890.6343381731,208082.4227025399,198233.22966005918,0.00775757521616088,0.0006628200000054199,1032946.3102586067,1232138.661178872,5975770.527607959,Normal
2023-10-27,198113.69752168556,188668.37947945413,207653.15501019347,198234.9678590786,0.008034244231352312,-0.007936701527919615,1027352.7669173924,1225466.464439078,5943410.925650567,Normal
2023-10-28,199807.276754351,190923.55185959837,209099.63485796045,198236.706058098,0.008166862200410987,-0.0018161757582600081,1036135.1142888165,1235942.3910431676,5994218.302630531,Normal
2023-10-29,200780.06824807284,192027.3724778921,210561.74085344124,198238.4442571174,0.00814719646763502,0.002144230121599949,1041179.6924538342,1241959.760701907,6023402.047442186,Normal
2023-10-30,200072.43334538356,190864.88484557148,210044.58670578405,198240.1824561368,0.007969762020986456,-0.0015771801975359477,1037510.1295496057,1237582.5628949893,6002173.000361507,Normal
2023-10-31,201038.04212610793,190880.6396642468,210178.4762495353,198241.92065515622,0.007631979630373039,0.0030242163578997174,1042517.4605168564,1243555.5026429642,6031141.263783238,Normal
2023-11-01,201575.85536393194,191580.68894662676,211385.69555230738,198243.65885417562,0.0071342739357519325,0.005498791004208999,1045306.3838718547,1246882.2392357867,6047275.660917958,Normal
2023-11-02,200417.5282988498,191343.07901954255,210105.2288378802,198245.39705319502,0.00648010911413847,0.000662819999993562,1039299.6789837328,1239717.2072825825,6012525.848965494,Normal
2023-11-03,198076.15051220517,188371.40383394607,207966.82851292874,198247.13525221442,0.005675961145836767,-0.007936701527918592,1027158.0604202562,1225234.2109324613,5942284.515366156,Normal
2023-11-04,198333.20605690044,188376.80895946897,207369.89017338085,198248.8515758433,0.004731227111259553,-0.001816175758287365,1028491.0663072685,1226824.272364169,5949996.181707013,Normal
2023-11-05,198244.4420903416,188805.07346825258,208164.84533454455,198250.56789947214,0.0036580733476044808,0.0021442301216126154,1028030.7654407074,1226275.207531049,5947333.262710247,Normal
2023-11-06,197097.821155956,187404.38692021757,206696.7373389779,198252.28422310099,0.0024712256467637416,-0.0015771801975322883,1022084.7647134357,1219182.5858693917,5912934.6346786795,Normal
2023-11-07,198119.86135529444,189087.03494045002,207876.71556196266,198254.0005467299,0.0011877059511212341,0.003024216357905464,1027384.7305402622,1225504.5918955565,5943595.840658833,Normal
2023-11-08,198938.99827622328,188807.12363082517,208529.5305450124,198255.71687035874,-0.00017347882740475224,0.005498791004208636,1031632.5064019405,1230571.5046781637,5968169.948286698,Normal
2023-11-09,198155.29412547205,188851.3664711485,207346.0290625214,198257.4331939876,-0.0015916892035595129,0.0006628200000313431,1027568.4732846402,1225723.7674101123,5944658.823764161,Normal
2023-11-10,196343.73858986516,187027.82745731232,205748.45548097376,198259.14951761646,-0.003045039188893449,-0.007936701527917565,1018174.3394351796,1214518.0780250449,5890312.157695955,Normal
